D (-1,-1,-1) (0,2,1)
C 157 0
C 158 0
C 159 0
C 160 0
C 161 0
C 162 0
C 163 0
C 164 0
C 165 0
C 166 0
C 167 0
C 168 0
C 169 0
C 170 0
C 171 0
C 172 0
C 173 0
C 174 0
C 175 0
C 176 0
C 177 0
C 178 0
C 179 0
C 180 0
C 181 0
C 182 0
C 183 0
C 184 0
C 185 0
C 186 0
C 187 0
C 188 0
C 189 0
C 190 0
C 191 0
C 192 0
C 193 0
C 194 0
C 195 0
C 196 0
C 197 0
C 198 0
C 199 0
C 200 0
C 201 0
C 202 0
C 203 0
C 204 0
C 205 0
C 206 0
C 207 0
C 208 0
C 209 0
C 210 0
C 211 0
C 212 0
C 213 0
C 214 17
C 215 22
C 216 2
C 217 0
C 218 0
C 219 0
C 220 0
C 221 0
C 222 0
C 223 0
C 224 0
C 225 0
C 226 0
C 227 0
C 228 0
C 229 0
C 230 0
C 231 0
C 232 0
C 233 0
C 234 0
C 235 0
C 236 0
C 237 0
C 238 0
C 239 0
C 240 0
C 241 0
C 242 0
C 243 0
C 244 0
C 245 0
C 246 0
C 247 0
C 248 0
C 249 0
C 250 0
C 251 0
C 252 0
C 253 0
C 254 17
C 255 0
C 256 25
C 257 22
C 258 0
C 259 22
C 260 24
C 261 15
C 262 14
C 263 17
C 264 21
C 265 21
C 266 22
C 267 10
C 268 5
C 269 17
C 270 11
C 271 10
C 272 3
C 273 8
C 274 18
C 275 21
C 276 2
C 277 6
C 278 11
C 279 8
C 280 26
C 281 15
C 282 0
C 283 16
C 284 0
C 285 0
C 286 0
C 287 0
C 288 0
C 289 0
C 290 0
C 291 0
C 292 0
C 293 0
C 294 0
C 295 0
C 296 0
C 297 0
C 298 0
C 299 0
C 300 0
C 301 0
C 302 0
C 303 0
C 304 0
C 305 0
C 306 0
C 307 0
C 308 0
C 309 0
C 310 0
C 311 0
C 312 0
C 313 0
C 314 0
C 315 0
C 316 0
C 317 0
C 318 0
C 319 0
C 320 0
C 321 0
C 322 0
C 323 0
C 324 0
C 325 0
C 326 0
C 327 0
C 328 0
C 329 0
C 330 0
C 331 0
C 332 0
C 333 0
C 334 0
C 335 0
C 336 0
C 337 0
C 338 0
C 339 0
C 340 0
C 341 0
C 342 0
C 343 0
C 344 0
C 345 0
C 346 0
C 347 0
C 348 0
C 349 0
C 350 0
C 351 0
C 352 0
C 353 0
C 354 0
C 355 0
C 356 0
C 357 0
C 358 0
C 359 0
C 360 0
C 361 0
C 362 0
C 363 0
C 364 0
C 365 0
C 366 0
C 367 0
C 368 0
C 369 0
C 370 0
C 371 0
C 372 0
C 373 0
C 374 0
C 375 0
C 376 0
C 377 0
C 378 0
C 379 0
C 380 0
C 381 0
C 382 0
C 383 0
C 384 0
C 385 0
C 386 0
C 387 0
C 388 0
C 389 0
C 390 0
C 391 0
C 392 0
C 393 0
C 394 0
C 395 0
C 396 0
C 397 0
C 398 0
C 399 0
C 400 0
C 401 0
C 402 0
C 403 0
C 404 0
C 405 0
C 406 0
C 407 0
C 408 0
C 409 0
C 410 0
C 411 0
C 412 0
C 413 0
C 414 0
C 415 0
C 416 0
C 417 0
C 418 0
C 419 0
C 420 0
C 421 0
C 422 0
C 423 0
C 424 0
C 425 0
C 426 0
C 427 0
C 428 0
C 429 0
C 430 0
C 431 0
C 432 0
C 433 0
C 434 0
C 435 0
C 436 0
C 437 0
C 438 0
C 439 0
C 440 0
C 441 0
C 442 0
C 443 0
C 444 0
C 445 0
C 446 0
C 447 0
C 448 0
C 449 0
C 450 0
C 451 0
C 452 0
C 453 0
C 454 0
C 455 0
C 456 0
C 457 0
C 458 0
C 459 0
C 460 0
C 461 0
C 462 0
C 463 0
C 464 0
C 465 0
C 466 0
C 467 0
C 468 0
C 469 0
C 470 0
C 471 0
C 472 0
C 473 0
C 474 0
C 475 0
C 476 0
C 477 0
C 478 0
C 479 0
C 480 0
C 481 0
C 482 0
C 483 0
C 484 0
C 485 0
C 486 0
C 487 0
C 488 0
C 489 0
C 490 0
C 491 0
C 492 0
C 493 0
C 494 0
C 495 0
C 496 0
C 497 0
C 498 0
C 499 0
C 500 0
C 501 0
C 502 0
C 503 0
C 504 0
C 505 0
C 506 2
C 507 1
C 508 9
C 509 18
C 510 17
C 511 18
C 512 2
I 1 2 5 (3,5,2) (-1,0,-1,0)|(0,-1,0,0)|(1,1,1,0)
