D (-1,-1,-1) (0,2,0)
C 113 5
C 114 9
C 115 2
C 116 19
C 117 0
C 118 21
C 119 10
C 120 18
C 121 23
C 122 11
C 123 16
C 124 19
C 125 4
C 126 16
C 127 1
C 128 18
C 129 24
C 130 12
C 131 18
C 132 24
C 133 1
C 134 25
C 135 24
C 136 5
C 137 19
C 138 1
C 139 5
C 140 19
C 141 21
C 142 26
C 143 20
C 144 2
C 145 20
C 146 21
C 147 8
C 148 8
C 149 25
C 150 11
C 151 6
C 152 21
C 153 9
C 154 23
C 155 18
C 156 23
C 157 23
C 158 26
C 159 14
C 160 26
C 161 9
C 162 21
C 163 3
C 164 4
C 165 18
C 166 7
C 167 21
C 168 5
C 169 11
C 170 5
C 171 11
C 172 17
C 173 8
C 174 5
C 175 6
C 176 4
C 177 3
C 178 5
C 179 10
C 180 4
C 181 16
C 182 25
C 183 9
C 184 16
C 185 24
C 186 19
C 187 12
C 188 22
C 189 23
C 190 7
C 191 0
C 192 9
C 193 21
C 194 21
C 195 20
C 196 11
C 197 20
C 198 15
C 199 0
C 200 4
C 201 0
C 202 12
C 203 9
C 204 19
C 205 15
C 206 2
C 207 14
C 208 20
C 209 15
C 210 12
C 211 21
C 212 22
C 213 19
C 214 18
C 215 4
C 216 10
C 217 26
C 218 5
C 219 23
C 220 19
C 221 0
C 222 22
C 223 20
C 224 0
C 225 0
C 226 0
C 227 0
C 228 0
C 229 0
C 230 0
C 231 0
C 232 0
C 233 0
C 234 0
C 235 0
C 236 0
C 237 0
C 238 0
C 239 0
C 240 0
C 241 0
C 242 0
C 243 5
C 244 21
C 245 7
C 246 1
C 247 15
C 248 8
C 249 18
C 250 3
C 251 12
C 252 0
C 253 0
C 254 0
C 255 0
C 256 0
C 257 0
C 258 0
C 259 0
C 260 0
C 261 0
C 262 0
C 263 0
C 264 0
C 265 0
C 266 0
C 267 0
C 268 0
C 269 0
C 270 0
C 271 0
C 272 16
C 273 6
C 274 3
C 275 6
C 276 4
C 277 18
C 278 21
C 279 9
C 280 15
C 281 1
C 282 14
C 283 17
C 284 0
C 285 8
C 286 18
C 287 25
C 288 18
C 289 25
C 290 21
C 291 2
C 292 15
C 293 22
C 294 26
C 295 22
C 296 7
C 297 16
C 298 25
C 299 1
C 300 19
C 301 11
C 302 11
C 303 0
C 304 16
C 305 10
C 306 23
C 307 10
C 308 8
C 309 19
C 310 19
C 311 18
C 312 11
C 313 2
C 314 6
C 315 14
C 316 7
C 317 21
C 318 15
C 319 24
C 320 25
C 321 23
C 322 6
C 323 22
C 324 14
C 325 14
C 326 5
C 327 24
C 328 17
C 329 21
C 330 14
C 331 16
C 332 25
C 333 19
C 334 26
C 335 1
C 336 4
C 337 15
C 338 24
C 339 10
C 340 7
C 341 22
C 342 0
C 343 0
C 344 0
C 345 0
C 346 0
C 347 0
C 348 0
C 349 0
C 350 0
C 351 0
C 352 0
C 353 0
C 354 0
C 355 0
C 356 0
C 357 0
C 358 0
C 359 0
C 360 0
C 361 0
C 362 0
C 363 0
C 364 0
C 365 0
C 366 0
C 367 0
C 368 0
C 369 0
C 370 0
C 371 0
C 372 0
C 373 0
C 374 0
C 375 0
C 376 0
C 377 0
C 378 0
C 379 0
C 380 0
C 381 0
C 382 0
C 383 0
C 384 0
C 385 0
C 386 0
C 387 0
C 388 0
C 389 0
C 390 0
C 391 0
C 392 0
C 393 0
C 394 0
C 395 0
C 396 0
C 397 0
C 398 0
C 399 0
C 400 0
C 401 0
C 402 0
C 403 0
C 404 0
C 405 0
C 406 0
C 407 0
C 408 0
C 409 0
C 410 0
C 411 0
C 412 0
C 413 0
C 414 0
C 415 0
C 416 0
C 417 0
C 418 0
C 419 0
C 420 0
C 421 0
C 422 0
C 423 0
C 424 0
C 425 0
C 426 0
C 427 0
C 428 0
C 429 0
C 430 0
C 431 0
C 432 0
C 433 0
C 434 0
C 435 0
C 436 0
C 437 0
C 438 0
C 439 0
C 440 0
C 441 0
C 442 0
C 443 0
C 444 0
C 445 0
C 446 0
C 447 0
C 448 0
C 449 0
C 450 0
C 451 0
C 452 0
C 453 0
C 454 0
C 455 0
C 456 0
C 457 0
C 458 0
C 459 0
C 460 0
C 461 7
C 462 0
C 463 0
C 464 0
C 465 0
C 466 0
C 467 0
C 468 0
C 469 0
C 470 0
C 471 0
C 472 0
C 473 0
C 474 0
C 475 0
C 476 0
C 477 0
C 478 0
C 479 0
C 480 0
C 481 0
C 482 0
C 483 0
C 484 0
C 485 0
C 486 0
C 487 0
C 488 0
C 489 0
C 490 0
C 491 0
C 492 0
C 493 0
C 494 0
C 495 0
C 496 0
C 497 0
C 498 0
C 499 6
C 500 10
C 501 12
C 502 2
C 503 19
C 504 17
C 505 5
C 506 11
C 507 0
C 508 0
C 509 0
C 510 0
C 511 0
C 512 0
C 513 0
C 514 19
C 515 0
C 516 0
C 517 0
C 518 0
C 519 0
C 520 0
C 521 0
C 522 0
C 523 0
C 524 0
C 525 0
C 526 0
C 527 0
C 528 0
C 529 0
C 530 0
C 531 0
C 532 0
C 533 0
C 534 0
C 535 0
C 536 0
C 537 0
C 538 0
C 539 0
C 540 0
C 541 0
C 542 0
C 543 0
C 544 0
C 545 0
C 546 0
C 547 0
C 548 0
C 549 0
C 550 0
C 551 0
C 552 0
C 553 0
C 554 0
C 555 0
C 556 0
C 557 0
C 558 0
C 559 0
C 560 0
C 561 0
C 562 0
C 563 0
C 564 0
C 565 0
C 566 0
C 567 0
C 568 0
C 569 0
C 570 0
C 571 0
C 572 0
C 573 0
C 574 0
C 575 0
C 576 0
C 577 0
C 578 0
C 579 0
C 580 0
C 581 0
C 582 0
C 583 0
C 584 0
C 585 0
C 586 0
C 587 0
C 588 0
C 589 0
C 590 0
C 591 0
C 592 0
C 593 0
C 594 0
C 595 0
C 596 0
C 597 0
C 598 0
C 599 0
C 600 0
C 601 0
C 602 0
C 603 0
C 604 0
C 605 0
C 606 0
C 607 0
C 608 0
C 609 0
C 610 0
C 611 0
C 612 0
C 613 0
C 614 0
C 615 0
C 616 0
C 617 0
C 618 0
C 619 0
C 620 0
C 621 0
C 622 0
C 623 0
C 624 0
C 625 0
C 626 0
C 627 0
C 628 0
C 629 0
C 630 0
C 631 0
C 632 0
C 633 0
C 634 0
C 635 0
C 636 0
C 637 0
C 638 0
C 639 0
C 640 0
C 641 0
C 642 0
C 643 0
C 644 0
C 645 0
C 646 0
C 647 0
C 648 0
C 649 0
C 650 0
C 651 0
C 652 0
C 653 0
C 654 0
C 655 14
C 656 26
C 657 11
C 658 6
C 659 10
C 660 18
C 661 18
C 662 6
C 663 12
C 664 18
C 665 20
C 666 4
C 667 25
C 668 20
C 669 7
C 670 24
C 671 4
C 672 12
C 673 19
C 674 12
I 0 3 1 (3,5,3) (1,-1,-1,0)
I 5 1 6 (3,3,0) (0,0,0,0)
I 0 3 1 (5,4,2) (-1,0,0,0)
